# Frequency	NEF		NEP
 416.39805    3.00029   39.22523
 416.51726    2.87069   37.53143
 416.63647    3.01833   39.46100
 416.75568    3.09155   40.41544
 416.87489    3.00209   39.24404
 416.99409    2.85503   37.32630
 417.11330    2.95874   38.68372
 417.23251    2.96112   38.71086
 417.35172    2.80225   36.63518
 417.47093    2.88045   37.65912
 417.59014    2.82250   36.90106
 417.70935    2.78557   36.41839
 417.82856    2.76996   36.21199
 417.94777    2.84349   37.17303
 418.06698    2.94842   38.54542
 418.18619    2.77403   36.26406
 418.30540    2.76703   36.17244
 418.42461    2.94274   38.46935
 418.54382    2.82354   36.91197
 418.66302    2.82321   36.90618
 418.78223    2.86324   37.42967
 418.90144    2.94898   38.55414
 419.02065    2.99337   39.13460
 419.13986    2.77218   36.24141
 419.25907    2.82905   36.98741
 419.37828    2.82124   36.88204
 419.49749    2.88645   37.73356
 419.61670    2.91071   38.05242
 419.73591    2.76836   36.19170
 419.85512    2.94804   38.54121
 419.97433    2.91222   38.07094
 420.09354    2.87727   37.61456
 420.21275    2.66752   34.87138
 420.33195    2.90314   37.95024
 420.45116    2.87724   37.61629
 420.57037    2.79384   36.52627
 420.68958    2.86957   37.51375
 420.80879    2.87392   37.57041
 420.92800    2.85438   37.31177
 421.04721    2.94529   38.50309
 421.16642    3.02816   39.58731
 421.28563    3.00801   39.32259
 421.40484    2.77090   36.22299
 421.52405    2.91896   38.16083
 421.64326    2.75732   36.04597
 421.76247    2.70552   35.36949
 421.88168    2.77730   36.30906
 422.00089    2.79849   36.58592
 422.12009    2.88118   37.66705
 422.23930    2.95408   38.61900
 422.35851    3.01215   39.37804
 422.47772    3.04879   39.85761
 422.59693    2.86371   37.43700
 422.71614    2.89223   37.80948
 422.83535    2.75219   35.97988
 422.95456    2.71520   35.49682
 423.07377    2.81382   36.78798
 423.19298    2.91315   38.08639
 423.31219    2.89620   37.86211
 423.43140    2.73340   35.73450
 423.55061    2.93070   38.31458
 423.66982    3.01460   39.40896
 423.78902    2.81995   36.86390
 423.90823    2.75150   35.97228
 424.02744    2.74818   35.92841
 424.14665    2.80571   36.68010
 424.26586    2.82689   36.95634
 424.38507    2.78150   36.36211
 424.50428    2.90044   37.91861
 424.62349    2.84921   37.24841
 424.74270    2.87975   37.64773
 424.86191    2.77768   36.31296
 424.98112    2.76768   36.18247
 425.10033    2.75196   35.97545
 425.21954    2.84814   37.23353
 425.33875    2.96687   38.78459
 425.45795    2.87771   37.61811
 425.57716    2.82839   36.97564
 425.69637    3.00943   39.34134
 425.81558    2.92573   38.24943
 425.93479    2.73312   35.73068
 426.05400    2.73917   35.80830
 426.17321    2.79156   36.49306
 426.29242    2.88798   37.75608
 426.41163    2.72317   35.60085
 426.53084    2.68847   35.14611
 426.65005    2.89587   37.85785
 426.76926    2.85022   37.26057
 426.88847    2.84569   37.20270
 427.00768    2.69784   35.27108
 427.12688    2.65059   34.65419
 427.24609    2.74359   35.87007
 427.36530    2.92804   38.27894
 427.48451    2.88196   37.67664
 427.60372    2.77324   36.25478
 427.72293    2.79206   36.49981
 427.84214    2.81011   36.73733
 427.96135    2.88002   37.65445
 428.08056    2.96274   38.73389
 428.19977    2.84399   37.18226
 428.31898    2.83518   37.06661
 428.43819    3.01156   39.37080
 428.55740    2.99741   39.18384
 428.67661    2.79657   36.55912
 428.79581    2.79549   36.54710
 428.91502    2.83864   37.11018
 429.03423    2.79641   36.55774
 429.15344    2.82329   36.91026
 429.27265    2.91453   38.10280
 429.39186    3.03635   39.69447
 429.51107    2.95454   38.62536
 429.63028    2.79974   36.60286
 429.74949    2.67476   34.96921
 429.86870    2.67266   34.93935
 429.98791    2.68812   35.13886
 430.10712    2.89083   37.79064
 430.22633    2.80892   36.72137
 430.34554    2.88568   37.72288
 430.46474    2.76966   36.20688
 430.58395    2.91151   38.06225
 430.70316    2.99418   39.14186
 430.82237    2.91383   38.09412
 430.94158    2.80881   36.72036
 431.06079    2.91958   38.16675
 431.18000    2.88758   37.74953
 431.29921    2.91251   38.07564
 431.41842    2.90045   37.91756
 431.53763    2.85056   37.26366
 431.65684    2.86878   37.50471
 431.77605    2.86855   37.50419
 431.89526    2.75047   35.95983
 432.01447    2.70450   35.35729
 432.13367    2.69555   35.24127
 432.25288    2.76504   36.14831
 432.37209    2.79302   36.51449
 432.49130    2.67307   34.94446
 432.61051    2.81244   36.76788
 432.72972    2.91827   38.15447
 432.84893    2.69452   35.22736
 432.96814    2.65421   34.69961
 433.08735    2.76835   36.19187
 433.20656    2.96059   38.70288
 433.32577    2.87256   37.55103
 433.44498    2.80412   36.65881
 433.56419    2.83930   37.11765
 433.68340    2.89260   37.81423
 433.80260    2.97106   38.84074
 433.92181    2.90569   37.98558
 434.04102    2.68657   35.12259
 434.16023    2.71063   35.43418
 434.27944    2.67185   34.92785
 434.39865    2.76005   36.08354
 434.51786    2.92700   38.26700
 434.63707    3.03893   39.72984
 434.75628    2.85040   37.26226
 434.87549    2.61151   34.14023
 434.99470    2.78636   36.42521
 435.11391    2.93066   38.31287
 435.23312    2.82041   36.87187
 435.35233    2.80155   36.62615
 435.47153    2.82003   36.87048
 435.59074    2.86661   37.47550
 435.70995    2.72339   35.60471
 435.82916    2.86464   37.45302
 435.94837    2.90370   37.96210
 436.06758    2.88574   37.72703
 436.18679    2.85364   37.30700
 436.30600    2.77292   36.24952
 436.42521    2.73643   35.77319
 436.54442    2.76521   36.15126
 436.66363    2.87667   37.60773
 436.78284    2.76624   36.16303
 436.90205    2.86143   37.41025
 437.02126    2.98488   39.02505
 437.14046    2.94301   38.47248
 437.25967    2.97803   38.93129
 437.37888    2.85016   37.26007
 437.49809    2.87477   37.57987
 437.61730    3.03211   39.63764
 437.73651    2.95830   38.67573
 437.85572    2.78658   36.43314
 437.97493    2.71697   35.51824
 438.09414    2.78522   36.40915
 438.21335    2.87093   37.53181
 438.33256    2.95018   38.56756
 438.45177    2.89269   37.81570
 438.57098    2.92783   38.27493
 438.69019    2.78652   36.42995
 438.80939    2.80710   36.69855
 438.92860    2.86018   37.39347
 439.04781    2.99022   39.09029
 439.16702    2.97403   38.87841
 439.28623    2.89512   37.84707
 439.40544    3.01627   39.43089
 439.52465    3.14007   41.04860
 439.64386    2.83925   37.11625
 439.76307    2.83471   37.06075
 439.88228    2.79445   36.53503
 440.00149    2.79543   36.54491
 440.12070    2.85237   37.28956
 440.23991    2.75268   35.98690
 440.35912    2.86552   37.46218
 440.47832    2.92582   38.24829
 440.59753    2.91871   38.15729
 440.71674    2.75579   36.02571
 440.83595    2.65892   34.75941
 440.95516    2.79875   36.58898
 441.07437    2.79996   36.60584
 441.19358    2.81527   36.80600
 441.31279    2.88708   37.74557
 441.43200    2.84287   37.16491
 441.55121    2.81741   36.83356
 441.67042    2.84295   37.16890
 441.78963    2.68481   35.10069
 441.90884    2.84421   37.18462
 442.02805    2.88926   37.77292
 442.14725    2.99936   39.21230
 442.26646    2.99599   39.16660
 442.38567    2.92781   38.27707
 442.50488    2.92228   38.20318
 442.62409    2.86864   37.50324
 442.74330    2.78180   36.36713
 442.86251    2.75905   36.06718
 442.98172    2.78519   36.41219
 443.10093    2.82501   36.93201
 443.22014    2.82247   36.89810
 443.33935    2.80594   36.68206
 443.45856    2.67646   34.98875
 443.57777    2.80668   36.69234
 443.69698    2.86207   37.41665
 443.81618    2.92275   38.20862
 443.93539    2.90302   37.95382
 444.05460    2.89875   37.89530
 444.17381    2.73469   35.74984
 444.29302    2.82238   36.89817
 444.41223    2.81784   36.83930
 444.53144    3.02350   39.52749
 444.65065    2.91388   38.09402
 444.76986    2.91977   38.16901
 444.88907    3.09327   40.44049
 445.00828    2.82910   36.98786
 445.12749    2.76008   36.08338
 445.24670    2.86638   37.47115
 445.36591    2.76858   36.19163
 445.48512    2.78073   36.35246
 445.60432    2.77234   36.24455
 445.72353    2.62418   34.30633
 445.84274    2.66036   34.77831
 445.96195    2.72350   35.60649
 446.08116    2.75523   36.02220
 446.20037    2.84275   37.16506
 446.31958    2.84916   37.24714
 446.43879    2.96475   38.75975
 446.55800    2.82426   36.92321
 446.67721    2.66409   34.82929
 446.79642    2.63452   34.44137
 446.91563    2.68523   35.10292
 447.03484    2.74054   35.82569
 447.15405    2.84040   37.13325
 447.27325    2.75673   36.03841
 447.39246    2.64371   34.56144
 447.51167    2.82890   36.97998
 447.63088    2.82556   36.93782
 447.75009    2.84047   37.13348
 447.86930    2.89698   37.87463
 447.98851    2.89484   37.84634
 448.10772    2.72612   35.63931
 448.22693    2.80276   36.64153
 448.34614    3.07133   40.15243
 448.46535    3.09377   40.44445
 448.58456    2.82950   36.98870
 448.70377    3.00894   39.33745
 448.82298    2.97475   38.89006
 448.94218    2.89121   37.79738
 449.06139    2.73663   35.77777
 449.18060    2.76188   36.10883
 449.29981    2.73678   35.78091
 449.41902    2.71719   35.52311
 449.53823    2.83442   37.05579
 449.65744    2.90411   37.96888
 449.77665    2.77945   36.33851
 449.89586    2.78735   36.44023
 450.01507    2.89924   37.90443
 450.13428    2.83542   37.06753
 450.25349    2.62655   34.33678
 450.37270    2.76234   36.11213
 450.49191    2.98079   38.96790
 450.61111    3.06862   40.11859
 450.73032    2.97215   38.85655
 450.84953    2.73118   35.70413
 450.96874    2.66701   34.86658
 451.08795    2.81563   36.80845
 451.20716    2.87576   37.59396
 451.32637    2.82378   36.91551
 451.44558    2.83104   37.01127
 451.56479    2.75199   35.97786
 451.68400    2.71425   35.48552
 451.80321    2.69057   35.17593
 451.92242    2.85990   37.38953
 452.04163    2.76742   36.18089
 452.16084    2.71877   35.54459
 452.28004    2.84451   37.18911
 452.39925    2.94823   38.54251
 452.51846    2.90788   38.01478
 452.63767    2.87874   37.63380
 452.75688    2.84051   37.13494
 452.87609    2.91002   38.04423
 452.99530    3.08423   40.32228
 453.11451    3.05034   39.87837
 453.23372    3.01850   39.46036
 453.35293    3.00830   39.32808
 453.47214    2.88359   37.69987
 453.59135    2.62868   34.36666
 453.71056    2.59267   33.89521
 453.82977    2.69759   35.26652
 453.94897    2.77802   36.31765
 454.06818    2.81558   36.80811
 454.18739    2.78363   36.39123
 454.30660    2.85490   37.32326
 454.42581    2.82060   36.87501
 454.54502    2.74897   35.93549
 454.66423    2.79874   36.58626
 454.78344    2.81759   36.83419
 454.90265    2.76718   36.17544
 455.02186    2.84339   37.17084
 455.14107    2.99216   39.11497
 455.26028    3.14026   41.05403
 455.37949    2.98282   38.99424
 455.49870    2.75757   36.04971
 455.61790    2.76265   36.11597
 455.73711    2.76561   36.15503
 455.85632    2.85401   37.31042
 455.97553    2.80583   36.68136
 456.09474    3.04649   39.82776
 456.21395    2.90925   38.03196
 456.33316    2.67479   34.96796
 456.45237    2.77685   36.30129
 456.57158    2.72196   35.58371
 456.69079    2.88871   37.76278
 456.81000    2.88229   37.67882
 456.92921    2.60545   34.05949
 457.04842    2.79675   36.56209
 457.16763    2.99719   39.18121
 457.28683    2.92717   38.26613
 457.40604    2.96987   38.82454
 457.52525    3.07728   40.23007
 457.64446    2.97180   38.85297
 457.76367    2.83934   37.12017
 457.88288    2.93627   38.38636
 458.00209    2.98278   38.99456
 458.12130    2.76828   36.18972
 458.24051    2.79289   36.51292
 458.35972    2.93643   38.38900
 458.47893    2.97347   38.87115
 458.59814    2.79700   36.56666
 458.71735    2.74610   35.90185
 458.83656    2.75494   36.01666
 458.95576    2.78846   36.45399
 459.07497    2.83722   37.09356
 459.19418    2.86609   37.46942
 459.31339    2.89344   37.82758
 459.43260    2.91600   38.12036
 459.55181    2.98018   38.96112
 459.67102    3.08655   40.35122
 459.79023    3.02759   39.57725
 459.90944    2.97327   38.87010
 460.02865    2.97261   38.86215
 460.14786    3.00184   39.24330
 460.26707    2.81420   36.79219
 460.38628    2.84366   37.17635
 460.50549    2.96327   38.74196
 460.62469    2.91766   38.14156
 460.74390    2.83390   37.04516
 460.86311    2.62008   34.25172
 460.98232    2.74817   35.92613
 461.10153    2.85393   37.31053
 461.22074    2.85747   37.35944
 461.33995    3.05626   39.95726
 461.45916    3.01655   39.43495
 461.57837    2.76666   36.16879
 461.69758    2.63157   34.40438
 461.81679    2.68739   35.13217
 461.93600    2.66590   34.85162
 462.05521    2.81337   36.78080
 462.17442    3.01078   39.36060
 462.29362    2.84634   37.20881
 462.41283    2.75660   36.03800
 462.53204    2.62598   34.33124
 462.65125    2.81315   36.77692
 462.77046    2.84994   37.25907
 462.88967    2.72459   35.61876
 463.00888    2.75504   36.01847
 463.12809    2.82551   36.94003
 463.24730    2.98899   39.07522
 463.36651    3.02028   39.48399
 463.48572    2.82454   36.92612
 463.60493    2.86973   37.51887
 463.72414    2.97733   38.92521
 463.84335    2.86303   37.42661
 463.96255    2.89445   37.83612
 464.08176    2.74651   35.90352
 464.20097    2.79902   36.58815
 464.32018    2.84343   37.17006
 464.43939    2.75239   35.98234
 464.55860    2.83698   37.08757
 464.67781    2.77742   36.31008
 464.79702    2.89933   37.90171
 464.91623    2.89806   37.88492
 465.03544    2.88376   37.69877
 465.15465    2.87490   37.58344
 465.27386    2.91324   38.08519
 465.39307    2.89223   37.80867
 465.51228    2.83697   37.08793
 465.63148    2.86064   37.39734
 465.75069    2.82932   36.98763
 465.86990    2.79812   36.58112
 465.98911    2.74463   35.88249
 466.10832    2.89023   37.78676
 466.22753    2.98408   39.01085
 466.34674    2.89233   37.81255
 466.46595    2.96596   38.77483
 466.58516    3.11505   40.72274
 466.70437    3.20811   41.93854
 466.82358    2.96434   38.75249
 466.94279    2.74052   35.83043
 467.06200    2.90015   37.91478
 467.18121    2.68971   35.16157
 467.30042    2.76807   36.18739
 467.41962    2.94684   38.52617
 467.53883    2.87747   37.61804
 467.65804    2.74848   35.93107
 467.77725    2.80801   36.70961
 467.89646    2.92068   38.18374
 468.01567    2.90562   37.98715
 468.13488    2.87191   37.54783
 468.25409    2.88242   37.68091
 468.37330    2.88903   37.76760
 468.49251    2.77739   36.30957
 468.61172    2.83046   37.00506
 468.73093    2.87199   37.54674
 468.85014    2.80486   36.66751
 468.96935    2.86416   37.44189
 469.08855    2.76591   36.15886
 469.20776    2.76990   36.21035
 469.32697    2.88729   37.74603
 469.44618    2.94683   38.52455
 469.56539    2.93578   38.38040
 469.68460    2.87421   37.57524
 469.80381    2.94101   38.44731
 469.92302    2.99880   39.20136
 470.04223    2.85911   37.37625
 470.16144    2.69675   35.25323
 470.28065    2.77051   36.21852
 470.39986    2.86185   37.41471
 470.51907    2.82947   36.99146
 470.63828    2.76938   36.20607
 470.75748    2.89505   37.84872
 470.87669    2.94682   38.52514
 470.99590    2.81370   36.78470
 471.11511    2.77819   36.31980
 471.23432    2.79028   36.47844
 471.35353    2.73627   35.77133
 471.47274    2.90987   38.04050
 471.59195    2.97347   38.87363
 471.71116    2.87852   37.63215
 471.83037    2.93806   38.41193
 471.94958    2.89526   37.85022
 472.06879    2.71934   35.55054
 472.18800    2.82478   36.93032
 472.30721    2.83293   37.03555
 472.42641    2.71299   35.46734
 472.54562    2.58234   33.75695
 472.66483    2.68352   35.08156
 472.78404    2.77046   36.21907
 472.90325    2.78822   36.45113
 473.02246    2.88322   37.69293
 473.14167    2.82219   36.89558
 473.26088    2.82260   36.90104
 473.38009    2.81769   36.83654
 473.49930    2.79698   36.56759
 473.61851    2.74171   35.84506
 473.73772    2.61966   34.24833
 473.85693    2.77022   36.21465
 473.97614    2.88099   37.66575
 474.09534    2.74410   35.87721
 474.21455    2.74875   35.93821
 474.33376    2.75526   36.02219
 474.45297    2.94530   38.50629
 474.57218    2.85751   37.35827
 474.69139    2.75687   36.04175
 474.81060    2.74502   35.88526
 474.92981    2.89725   37.87663
 475.04902    2.94861   38.55029
 475.16823    2.87405   37.57343
 475.28744    2.83522   37.06528
 475.40665    2.98736   39.05537
 475.52586    2.91674   38.13298
 475.64507    2.82791   36.96956
 475.76427    2.64239   34.54276
 475.88348    2.92596   38.25092
 476.00269    2.96629   38.77943
 476.12190    2.84827   37.23727
 476.24111    2.78567   36.41704
 476.36032    2.97922   38.94712
 476.47953    3.00924   39.33959
 476.59874    2.95165   38.58907
 476.71795    3.02191   39.50792
 476.83716    2.89935   37.90299
 476.95637    2.83869   37.10963
 477.07558    2.81081   36.74660
 477.19479    2.95106   38.58090
 477.31400    2.88174   37.67166
 477.43320    2.76353   36.12905
 477.55241    2.80765   36.70777
 477.67162    2.92215   38.20391
 477.79083    2.96593   38.77432
 477.91004    2.93639   38.38545
 478.02925    2.88216   37.67656
 478.14846    2.87540   37.58847
 478.26767    2.90377   37.95949
 478.38688    2.83832   37.10305
 478.50609    2.85414   37.31294
 478.62530    2.84306   37.16719
 478.74451    2.73610   35.77070
 478.86372    2.69872   35.28437
 478.98293    2.87165   37.54474
 479.10213    3.02727   39.57825
 479.22134    2.97022   38.82868
 479.34055    2.85090   37.26745
 479.45976    2.70482   35.35945
 479.57897    2.66866   34.88816
 479.69818    2.68436   35.09111
 479.81739    2.77027   36.21444
 479.93660    2.89434   37.83867
 480.05581    2.85871   37.37260
 480.17502    2.84171   37.15247
 480.29423    2.79142   36.49336
 480.41344    2.76468   36.14359
 480.53265    2.71869   35.54297
 480.65186    2.64994   34.64464
 480.77106    2.77300   36.25398
 480.89027    2.85179   37.28136
 481.00948    2.90948   38.03597
 481.12869    2.90100   37.92416
 481.24790    2.79372   36.52094
 481.36711    2.70487   35.35973
 481.48632    2.69210   35.19209
 481.60553    2.89821   37.88688
 481.72474    2.87812   37.62280
 481.84395    3.04864   39.85386
 481.96316    2.91512   38.10908
 482.08237    3.05808   39.97992
 482.20158    2.97313   38.86997
 482.32079    2.83953   37.12232
 482.43999    2.96900   38.81400
 482.55920    2.83861   37.11057
 482.67841    2.83077   37.00756
 482.79762    2.70302   35.33792
 482.91683    2.77080   36.22242
 483.03604    2.96051   38.70393
 483.15525    2.85032   37.26342
 483.27446    2.86743   37.48808
 483.39367    2.76670   36.17019
 483.51288    2.78327   36.38716
 483.63209    2.74628   35.90410
 483.75130    2.77459   36.27670
 483.87051    2.99880   39.20921
 483.98972    2.93936   38.42762
 484.10892    2.94523   38.50586
 484.22813    2.87365   37.56949
 484.34734    2.91247   38.07576
 484.46655    3.01253   39.38377
 484.58576    2.77615   36.29365
 484.70497    2.92316   38.21445
 484.82418    2.92176   38.19446
 484.94339    2.85439   37.31537
 485.06260    2.73280   35.72519
 485.18181    2.75024   35.95315
 485.30102    2.68789   35.13784
 485.42023    2.84707   37.22203
 485.53944    2.88381   37.70204
 485.65865    2.81833   36.84333
 485.77785    2.77313   36.25254
 485.89706    2.96416   38.75400
 486.01627    2.90428   37.96834
 486.13548    2.88035   37.65566
 486.25469    2.83184   37.02137
 486.37390    2.80272   36.63976
 486.49311    2.88336   37.69430
 486.61232    2.79375   36.52270
 486.73153    2.84032   37.13286
 486.85074    2.80833   36.71332
 486.96995    2.74887   35.93447
 487.08916    2.80181   36.62918
 487.20837    2.86855   37.50162
 487.32758    2.81364   36.78322
 487.44678    2.75099   35.96454
 487.56599    2.67492   34.97006
 487.68520    2.74864   35.93236
 487.80441    2.91937   38.16567
 487.92362    2.91569   38.11891
 488.04283    2.91068   38.05244
 488.16204    2.85209   37.28652
 488.28125    1.91288   25.00787
